team_episode_return,episode_length,left_player_0,left_player_1,left_player_2,right_player_4,right_player_5,right_player_6,steps,epsilon
-3.0980000000000008,156.0,-1.0920000000000003,-0.9660000000000004,-1.0400000000000005,-1.4800000000000009,-0.069,-0.7320000000000002,2550000,0.1925
-3.098000000000001,156.0,-1.0440000000000003,-1.0640000000000005,-0.9900000000000004,-1.474000000000001,-1.4280000000000006,-0.7200000000000002,2565000,0.18775000000000003
-3.1880000000000015,156.0,-1.1280000000000006,-0.9920000000000003,-1.0680000000000003,-1.498000000000001,-0.7410000000000003,-0.6740000000000003,2580000,0.183
-3.1400000000000015,156.0,-0.9840000000000005,-1.1120000000000008,-1.0440000000000005,-1.5100000000000011,-1.4400000000000006,-0.7590000000000003,2595000,0.17825000000000002
-3.1820000000000013,156.0,-1.0680000000000007,-1.0060000000000004,-1.1080000000000005,-1.4730000000000012,-0.036,-0.6740000000000002,2610000,0.1735
-1.910000000000002,156.0,-0.7140000000000006,-0.6560000000000006,-0.5400000000000004,-0.09100000000000001,-1.5270000000000008,-1.5550000000000008,2625000,0.16875
-3.0360000000000014,156.0,-1.0260000000000002,-1.0060000000000007,-1.0040000000000007,-1.486000000000001,-0.8520000000000003,-0.8000000000000004,2640000,0.16399999999999998
-3.1280000000000014,156.0,-1.0500000000000005,-1.0320000000000005,-1.0460000000000003,-1.480000000000001,-1.4520000000000006,-1.4610000000000007,2655000,0.15925
-3.1540000000000017,156.0,-1.0980000000000005,-1.0380000000000003,-1.0180000000000005,-1.4800000000000009,-0.7260000000000004,-0.7450000000000002,2670000,0.15449999999999997
-3.1340000000000017,156.0,-1.0800000000000005,-1.0240000000000002,-1.0300000000000005,-0.024,-1.4460000000000006,-1.4720000000000009,2685000,0.14975
-3.046000000000001,156.0,-1.0560000000000005,-0.9900000000000004,-1.0000000000000004,-1.468000000000001,-1.4460000000000008,-0.8030000000000003,2700000,0.14499999999999996
-2.950000000000002,156.0,-1.0140000000000005,-0.9440000000000005,-0.9920000000000005,-1.492000000000001,-1.4400000000000008,-0.7050000000000003,2715000,0.14024999999999999
-3.102000000000001,156.0,-1.0800000000000005,-0.9800000000000004,-1.0420000000000003,-1.486000000000001,-1.4340000000000006,-1.4540000000000008,2730000,0.13549999999999995
-3.0760000000000014,156.0,-1.0620000000000005,-0.9860000000000003,-1.0280000000000005,-0.041999999999999996,-0.7590000000000005,-1.4840000000000007,2745000,0.13074999999999998
-3.1540000000000012,156.0,-1.0620000000000005,-1.0580000000000005,-1.0340000000000003,-0.030000000000000006,-1.4520000000000006,-1.4840000000000007,2760000,0.12599999999999995
-3.1520000000000015,156.0,-1.0260000000000005,-1.0600000000000005,-1.0660000000000005,-0.036000000000000004,-0.7860000000000003,-0.041,2775000,0.12124999999999996
-3.1060000000000016,156.0,-1.0680000000000007,-0.9920000000000005,-1.0460000000000005,-0.042,-0.7380000000000002,-0.036000000000000004,2790000,0.11649999999999995
-3.216000000000001,156.0,-1.0740000000000007,-1.0540000000000003,-1.0880000000000005,-0.05500000000000001,-0.8130000000000003,-0.042,2805000,0.11174999999999995
-3.1220000000000017,156.0,-1.0260000000000005,-1.0520000000000005,-1.0440000000000003,-0.067,-0.7470000000000004,-1.4500000000000008,2820000,0.10700000000000005
-3.020000000000002,156.0,-1.0500000000000003,-0.9900000000000005,-0.9800000000000004,-0.036000000000000004,-0.7620000000000002,-1.4780000000000006,2835000,0.10225000000000005
-2.9720000000000013,156.0,-1.0260000000000005,-0.9320000000000004,-1.0140000000000005,-0.03,-0.7500000000000003,-0.7700000000000002,2850000,0.09750000000000004
-2.5920000000000014,156.0,-0.7920000000000004,-0.8580000000000005,-0.9420000000000005,-0.6880000000000001,-0.7530000000000003,-0.07200000000000002,2865000,0.09275000000000004
-3.1900000000000013,156.0,-1.1460000000000008,-1.0320000000000005,-1.0120000000000005,-1.4740000000000009,-0.8430000000000005,-1.4660000000000006,2880000,0.08800000000000004
-3.0980000000000016,156.0,-1.0200000000000002,-1.0460000000000005,-1.0320000000000005,-0.048,-1.4340000000000006,-1.4600000000000009,2895000,0.08325000000000003
-3.2300000000000013,156.0,-1.0380000000000005,-1.0940000000000005,-1.0980000000000008,-1.486000000000001,-0.7710000000000005,-0.08400000000000002,2910000,0.07850000000000003
-3.1460000000000012,156.0,-1.0560000000000005,-1.0500000000000005,-1.0400000000000005,-0.8050000000000003,-1.4400000000000008,-0.041,2925000,0.07375000000000002
-3.0560000000000014,156.0,-1.0020000000000002,-0.9980000000000006,-1.0560000000000005,-1.498000000000001,-1.4370000000000007,-0.04,2940000,0.06900000000000002
-3.030000000000002,156.0,-1.0020000000000002,-0.9540000000000004,-1.0740000000000005,-1.485000000000001,-0.054000000000000006,-1.4420000000000008,2955000,0.06425000000000002
-3.208000000000002,156.0,-1.1040000000000005,-1.0180000000000005,-1.0860000000000003,-0.7330000000000002,-1.4340000000000006,-1.4600000000000009,2970000,0.05950000000000001
-3.094000000000001,156.0,-1.0500000000000005,-1.0140000000000005,-1.0300000000000005,-1.4800000000000009,-1.4340000000000006,-0.8140000000000003,2985000,0.05475000000000001
-3.1160000000000014,156.0,-1.0500000000000007,-1.0620000000000005,-1.0040000000000002,-1.492000000000001,-1.4580000000000006,-0.7870000000000001,3000000,0.05
